,0
1721,1.881
1722,1.881
1723,1.881
1724,1.876
1725,1.876
1726,1.876
1727,1.876
1728,1.881
1729,1.886
1730,1.881
1731,1.881
1732,1.886
1733,1.886
1734,1.892
1735,1.892
1736,1.892
1737,1.886
1738,1.886
1739,1.886
1740,1.886
1741,1.886
1742,1.886
1743,1.886
1744,1.886
1745,1.886
1746,1.886
1747,1.886
1748,1.886
1749,1.886
1750,1.886
1751,1.886
1752,1.881
1753,1.892
1754,1.892
1755,1.886
1756,1.886
1757,1.881
1758,1.881
1759,1.881
1760,1.886
1761,1.886
1762,1.886
1763,1.892
1764,1.892
1765,1.892
1766,1.892
1767,1.892
1768,1.892
1769,1.886
1770,1.886
1771,1.886
1772,1.886
1773,1.886
1774,1.886
1775,1.886
1776,1.886
1777,1.892
1778,1.892
1779,1.897
1780,1.897
1781,1.897
1782,1.902
1783,1.902
1784,1.907
1785,1.907
1786,1.907
1787,1.907
1788,1.907
1789,1.902
1790,1.897
1791,1.897
1792,1.897
1793,1.897
1794,1.897
1795,1.897
1796,1.897
1797,1.897
1798,1.897
1799,1.902
1800,1.902
1801,1.902
1802,1.907
1803,1.902
1804,1.902
1805,1.902
1806,1.902
1807,1.902
1808,1.902
1809,1.902
1810,1.902
1811,1.912
1812,1.907
1813,1.907
1814,1.907
1815,1.907
1816,1.907
1817,1.907
1818,1.907
1819,1.912
1820,1.912
1821,1.918
1822,1.918
1823,1.918
1824,1.918
1825,1.923
1826,1.923
1827,1.918
1828,1.912
1829,1.907
1830,1.907
1831,1.912
1832,1.912
1833,1.912
1834,1.912
1835,1.912
1836,1.918
1837,1.918
1838,1.912
1839,1.907
1840,1.907
1841,1.907
1842,1.907
1843,1.912
1844,1.918
1845,1.918
1846,1.918
1847,1.918
1848,1.918
1849,1.912
1850,1.907
1851,1.907
1852,1.907
1853,1.907
1854,1.907
1855,1.902
1856,1.897
1857,1.897
1858,1.897
1859,1.902
1860,1.902
1861,1.902
1862,1.897
1863,1.902
1864,1.902
1865,1.897
1866,1.897
1867,1.892
1868,1.897
1869,1.897
1870,1.902
1871,1.902
1872,1.902
1873,1.902
1874,1.907
1875,1.907
1876,1.907
1877,1.907
1878,1.907
1879,1.897
1880,1.897
1881,1.902
1882,1.897
1883,1.897
1884,1.897
1885,1.892
1886,1.892
1887,1.892
1888,1.892
1889,1.892
1890,1.892
1891,1.892
1892,1.892
1893,1.892
1894,1.892
1895,1.892
1896,1.892
1897,1.897
1898,1.892
1899,1.892
1900,1.892
1901,1.892
1902,1.897
1903,1.897
1904,1.897
1905,1.897
1906,1.892
1907,1.886
1908,1.881
1909,1.881
1910,1.876
1911,1.876
1912,1.876
1913,1.876
1914,1.876
1915,1.876
1916,1.876
1917,1.876
1918,1.876
1919,1.876
1920,1.881
1921,1.881
1922,1.881
1923,1.876
1924,1.881
1925,1.871
1926,1.871
1927,1.871
1928,1.871
1929,1.871
1930,1.866
